market,state,avg_price_spread_ratio,avg_composite_risk,n_commodities,market_instability_index,market_rank
Kancheepuram(Uzhavar Sandhai ),Tamil Nadu,0.18671835410965845,0.25940572903202025,23,0.21579330407860317,299
Maranelloor VFPCK,Kerala,0.18626500295710494,0.2597652594844395,2,0.21566510556803875,300
Gandarvakottai(Uzhavar Sandhai ),Tamil Nadu,0.18059829059829058,0.2661709613283101,26,0.2148273588902984,301
Udumalpet,Tamil Nadu,0.18350957419287608,0.2617960405736463,46,0.21482416074518418,302
Kicchha,Uttrakhand,0.16109799693031024,0.29501859289912485,8,0.21466623531783607,303
Rahuri,Maharashtra,0.1132075471698113,0.3658959932820475,1,0.2142829256147058,304
Anwala,Uttar Pradesh,0.16951917883935425,0.2804652127462457,9,0.21389759240211081,305
Kendrapara,Odisha,0.19166666666666665,0.2471309618385067,6,0.2138523847354027,306
Dharapuram(Uzhavar Sandhai ),Tamil Nadu,0.1865454571980307,0.25402320316310983,40,0.21353655558406237,307
Sambhal,Uttar Pradesh,0.15338302466122014,0.30324624979329334,7,0.21332831471404942,308
Balugaon,Odisha,0.1164311978032599,0.35708264736459566,10,0.21269177762779423,309
Amreli,Gujarat,0.2811453982363809,0.10850567941722027,15,0.21208951070871665,310
Gangarampur(Dakshin Dinajpur),West Bengal,0.18380843757600865,0.25307438587148084,14,0.21151481689419754,311
Vedasanthur(Uzhavar Sandhai ),Tamil Nadu,0.17925017369461813,0.2592578034146793,27,0.2112532255826426,312
Jagiroad Dry Fish Market,Assam,0.1368823170293758,0.3227677395755838,8,0.211236486047859,313
Panruti(Uzhavar Sandhai ),Tamil Nadu,0.1694517021440098,0.27257469341728213,26,0.21070089865331876,314
Pattikonda,Andhra Pradesh,0.13020833333333331,0.3306252930927538,2,0.2103751172371015,315
Kundrathur(Uzhavar Sandhai ),Tamil Nadu,0.1729640592140592,0.26615107224385726,37,0.21023886442597842,316
Thathakapatti(Uzhavar Sandhai ),Tamil Nadu,0.18002004276336825,0.2553795170123766,61,0.2101638324629716,317
Tarantaran,Punjab,0.15527807704278287,0.28977115175674933,12,0.20907530692836945,318
Trichy,Tamil Nadu,0.2914893617021276,0.08496534601510954,1,0.20887975542732035,319
Golaghat,Assam,0.13569624819624818,0.31711251427654696,9,0.20826275462836769,320
Jorhat,Assam,0.12888407888407888,0.324918415958102,9,0.2072978137136881,321
Alangudi(Uzhavar Sandhai ),Tamil Nadu,0.16767598343685297,0.2661518443026805,23,0.207066327783184,322
Ariyalur(Uzhavar Sandhai),Tamil Nadu,0.16409318759290653,0.27149379071406543,25,0.2070534288413701,323
Pudukottai(Uzhavar Sandhai ),Tamil Nadu,0.16810273893107022,0.2649257457452848,49,0.20683194165675606,324
Chutmalpur,Uttar Pradesh,0.15807016545437494,0.27979947039629127,14,0.2067618874311415,325
Manachanallur,Tamil Nadu,0.2875675675675676,0.08496534601510954,1,0.20652667894658436,326
Polur(Uzhavar Sandhai ),Tamil Nadu,0.1784751773049645,0.24826926804982777,47,0.2063928136029098,327
Melur(Uzhavar Sandhai ),Tamil Nadu,0.18094737053070384,0.24441894067617087,36,0.20633599858889065,328
Rapar,Gujarat,0.26376850399552565,0.11922879972923321,4,0.20595262228900868,329
Musiri(Uzhavar Sandhai ),Tamil Nadu,0.1770123017751101,0.24881531367469403,51,0.20573350653494366,330
Kopaganj,Uttar Pradesh,0.1393240354270589,0.30457729481885326,10,0.20542533918377665,331
Tiruttani,Tamil Nadu,0.2857142857142857,0.08496534601510954,1,0.2054147098346152,332
Rasipuram(Uzhavar Sandhai ),Tamil Nadu,0.17765421479105686,0.24664615248402996,50,0.2052509898682461,333
Sibsagar,Assam,0.12431831098710891,0.3250495198696224,8,0.2046107945401143,334
Karjat,Maharashtra,0.2422743061040933,0.14778436912417584,7,0.2044783313121263,335
Devakottai (Uzhavar Sandhai ),Tamil Nadu,0.16552055488470646,0.26252750215063175,37,0.2043233337910766,336
Tirupatthur(Uzhavar Sandhai ),Tamil Nadu,0.17318470229970645,0.25057648246701736,41,0.2041414143666308,337
Nakodar,Punjab,0.16057791537667696,0.26910450721014767,3,0.20398855211006522,338
Chengalpet(Uzhavar Sandhai ),Tamil Nadu,0.15672023195243007,0.27470289570138634,17,0.2039132974520126,339
Kanjangadu,Kerala,0.1518127034648453,0.28112656456055807,28,0.2035382479031304,340
Pandanadu  VFPCK,Kerala,0.123076923076923,0.32380593235892624,1,0.20336852678972428,341
Nanganallur(Uzhavar Sandhai ),Tamil Nadu,0.1410142238713667,0.29587185668009947,7,0.20295727699485983,342
Kanchanpur,Tripura,0.14177398482678572,0.294725651456742,9,0.20295465147876823,343
Dera Baba Nanak,Punjab,0.13921568627450978,0.29855667649911194,3,0.20295208236435064,344
Papanasam(Uzhavar Sandhai ),Tamil Nadu,0.16865079365079363,0.25397837727049344,21,0.20278182709867354,345
Keelpennathur(Uzhavar Sandhai ),Tamil Nadu,0.13751803751803748,0.29987204747940743,6,0.20245964150258547,346
Cheyyar(Uzhavar Sandhai ),Tamil Nadu,0.17186609686609683,0.24829001097035208,36,0.20243566250779893,347
Sangli,Maharashtra,0.25143441129745814,0.12891746038395593,9,0.20242763093205726,348
Vengeri(Kozhikode),Kerala,0.11315542886885188,0.33630084074631744,15,0.2024135936198381,349
Talwandi Sabo,Punjab,0.13485447350119664,0.30320495533590297,11,0.2021946662350792,350
Kumarapalayam(Uzhavar Sandhai ),Tamil Nadu,0.17034050671550668,0.24994767633047626,40,0.20218337456149454,351
Ahirora,Uttar Pradesh,0.15937109425734003,0.2661753836719868,14,0.20209281002319873,352
Harippad,Kerala,0.13356676003734827,0.3047280527075009,17,0.20203127710540936,353
Tamarainagar(Uzhavar Sandhai ),Tamil Nadu,0.16397364300499798,0.2574274082891212,47,0.20135514911864727,354
NGO Colony(Uzhavar Sandhai ),Tamil Nadu,0.16419774519779473,0.25689346868319346,45,0.20127603459195423,355
Thirupathur,Tamil Nadu,0.1713141612894902,0.24556578480716193,48,0.2010148106965589,356
Ernakulam,Kerala,0.13789442325368167,0.2951480440527927,9,0.2007958715733261,357
Shahaswan,Uttar Pradesh,0.1439443891202446,0.28546987547459646,9,0.20055458366198534,358
Medavakkam(Uzhavar Sandhai ),Tamil Nadu,0.1504019789734075,0.2750939918079868,7,0.20027878410723926,359
Melapalayam(Uzhavar Sandhai ),Tamil Nadu,0.15459898216957405,0.26619323261939926,51,0.19923668234950415,360
Gulavati,Uttar Pradesh,0.11351691167052406,0.32675016727551853,15,0.19881021391252185,361
Adilabad,Telangana,0.2535211267605634,0.1157715050588452,1,0.1984212780798761,362
Tsemenyu,Nagaland,0.18918328677160196,0.21211968658111002,8,0.19835784669540518,363
Anand Bazar,Assam,0.12309078176725233,0.31125412008575387,10,0.19835611709465295,364
Jaleswar,Odisha,0.11853560449212619,0.317244261725688,10,0.19801906738555092,365
Thuraiyur,Tamil Nadu,0.16197685647685645,0.25159652919405756,50,0.1978247255637369,366
Tiruvellore,Tamil Nadu,0.2727272727272727,0.08496534601510954,1,0.19762250204240742,367
Bahadurganj,Bihar,0.09182957393483708,0.35599128406145175,3,0.19749425798548295,368
Ganaur,Haryana,0.1456372458306723,0.2732007204579176,25,0.19666263568157044,369
Mandsaur,Madhya Pradesh,0.17802546176515072,0.2243012769240645,8,0.19653578782871622,370
RSPuram(Uzhavar Sandhai ),Tamil Nadu,0.1622342897640093,0.2473084784515554,61,0.19626396523902775,371
Pallapatti (Uzhavar Sandhai ),Tamil Nadu,0.16304784540078654,0.2460410033891043,30,0.19624510859611366,372
Mohanur(Uzhavar Sandhai ),Tamil Nadu,0.1523345935110641,0.2620357484889633,34,0.1962150555022238,373
Hosur(Uzhavar Sandhai ),Tamil Nadu,0.15980221833550004,0.2508256636305258,68,0.19621159645351033,374
Paramakudi(Uzhavar Sandhai ),Tamil Nadu,0.13892325107842346,0.2820154410954995,40,0.19616012708525388,375
Sehore,Madhya Pradesh,0.2154064552086609,0.16718197479254532,3,0.19611666304221465,376
Neyyatinkara,Kerala,0.14023531483011548,0.27981245399578175,20,0.19606617049638198,377
Avallapalli(Uzhavar Sandhai ),Tamil Nadu,0.14811172734644093,0.2679624820942531,40,0.1960520292455658,378
Krishnagiri(Uzhavar Sandhai ),Tamil Nadu,0.1602064726551363,0.2488879237026267,49,0.19567905307413247,379
Namakkal(Uzhavar Sandhai ),Tamil Nadu,0.157669800652062,0.25268723378594804,47,0.1956767739056164,380
Gopa,Odisha,0.13657407407407404,0.2842830063395678,6,0.19565764698027155,381
Nasrullaganj,Madhya Pradesh,0.25123290373356777,0.1115060883430437,5,0.19534217757735814,382
Dhule,Maharashtra,0.24464846728084583,0.1212606256719505,7,0.1952933306372877,383
Thalavadi(Uzhavar Sandhai ),Tamil Nadu,0.15638620776751327,0.25355544515289546,32,0.19525390272166615,384
Rohroo,Himachal Pradesh,0.11858974358974358,0.31016650866924594,14,0.19522044962154453,385
Attabira,Odisha,0.15907718375428317,0.24808232560737337,16,0.19467924049551927,386
Danapur,Bihar,0.08711433756805805,0.35599128406145175,2,0.1946651161654155,387
Chaandpur,Uttar Pradesh,0.09581925829065413,0.3423821931558517,3,0.1944444322367332,388
Natwar,Bihar,0.08,0.3658959932820475,1,0.194358397312819,389
Kulgam,Jammu and Kashmir,0.13127917833800182,0.2878890673902145,2,0.1939231339588869,390
Singanallur(Uzhavar Sandhai ),Tamil Nadu,0.14872355269770038,0.26133228278338744,52,0.1937670447319752,391
Sikanderabad,Uttar Pradesh,0.1818181818181818,0.21146994903755073,1,0.19367888870592936,392
Karur(Uzhavar Sandhai ),Tamil Nadu,0.1469238131568448,0.2635066723444889,39,0.19355695683190244,393
Aruppukottai(Uzhavar Sandhai ),Tamil Nadu,0.15001284047336677,0.2586173814343869,39,0.19345465685777483,394
Thammampatti (Uzhavar Sandhai ),Tamil Nadu,0.1462803894567807,0.26410950764169827,42,0.19341203673074775,395
Jainagar,Bihar,0.0909090909090909,0.346086574840856,1,0.19298008448179693,396
Pattambi,Kerala,0.13256917530083556,0.28332075463988143,32,0.1928698070364539,397
Shahkot,Punjab,0.12740183792815368,0.2902434777027397,5,0.1925384938379881,398
Palayamkottai(Uzhavar Sandhai ),Tamil Nadu,0.14241940397246897,0.26769800824784745,49,0.19253084568262036,399
Aarah,Bihar,0.0769230769230769,0.3658959932820475,1,0.19251224346666515,400
Kathua,Jammu and Kashmir,0.13596945302281757,0.27685601648199565,32,0.1923240784064888,401
Darjeeling,West Bengal,0.09795008912655968,0.3336735698500002,6,0.1922394814159359,402
Aranthangi(Uzhavar Sandhai ),Tamil Nadu,0.14296536796536793,0.26349117134836436,26,0.19117568931856652,403
Manawar(F&V),Madhya Pradesh,0.11275263310548149,0.3085841149543562,9,0.1910852258450314,404
Tiruchengode,Tamil Nadu,0.1611111111111111,0.2358146522032034,49,0.19099252754794802,405
Santoshgarh,Himachal Pradesh,0.10556088164885749,0.31853507266705877,22,0.190750558056138,406
Madhuranthagam(Uzhavar Sandhai ),Tamil Nadu,0.14729955229955227,0.255759226630297,30,0.19068342203185018,407
Meham,Haryana,0.13880154932786512,0.26792888733546616,11,0.19045248453090552,408
Barahat,Bihar,0.0862068965517241,0.346086574840856,1,0.19015876786737684,409
Viralimalai(Uzhavar Sandhai ),Tamil Nadu,0.13855947973595029,0.26745612373019045,26,0.19011813733364635,410
Chengam(Uzhavar Sandhai ),Tamil Nadu,0.1688195912614517,0.2220059898110554,43,0.1900941506812932,411
Pallavaram(Uzhavar Sandhai ),Tamil Nadu,0.15013095238095236,0.24996786034481366,50,0.19006571556649687,412
Chintalapudi,Andhra Pradesh,0.1162790697674418,0.3006750928630092,1,0.19003747900566875,413
Elampillai(Uzhavar Sandhai ),Tamil Nadu,0.13994952404798952,0.2648915203289627,46,0.18992632256037878,414
Sathiyamagalam(Uzhavar Sandhai ),Tamil Nadu,0.1490264661375568,0.25125480610740086,41,0.18991780212549442,415
Pamohi(Garchuk),Assam,0.118557168784029,0.2969277799653294,4,0.18990541325654914,416
Chengannur,Kerala,0.09781063812905431,0.3280147802259691,27,0.18989229496782023,417
Mannar,Kerala,0.054972804972804934,0.3922618077093752,3,0.18988840606743304,418
Gadaura,Uttar Pradesh,0.10215809907625761,0.321249674813904,12,0.18979472937131614,419
Kurichi(Uzhavar Sandhai ),Tamil Nadu,0.11902327029141169,0.295924721767181,25,0.1897838508817194,420
Vadavalli(Uzhavar Sandhai ),Tamil Nadu,0.14428024951635823,0.25788448619479376,51,0.18972194418773244,421
Gudalur(Uzhavar Sandhai ),Tamil Nadu,0.13208387868829294,0.276131410711952,37,0.18970289149775657,422
Chhachrauli,Haryana,0.11756146903205726,0.2976112728723924,12,0.18958139056819134,423
AJattihalli(Uzhavar Sandhai ),Tamil Nadu,0.13704082978024282,0.26765458723013447,40,0.18928633276019946,424
Vadakkenchery,Kerala,0.10163960488417738,0.32045142929827414,19,0.18916433464981608,425
Sathur(Uzhavar Sandhai ),Tamil Nadu,0.13439428850719173,0.2710472967016845,31,0.18905549178498882,426
Nadiyad(Piplag),Gujarat,0.1416090549248924,0.25979704893358835,16,0.18888425252837077,427
Nagapattinam(Uzhavar Sandhai ),Tamil Nadu,0.14502805855231032,0.2546390722417471,45,0.18887246402808505,428
Pune(Pimpri),Maharashtra,0.13555555555555557,0.2686574561994569,10,0.18879631581311612,429
Bazpur,Uttrakhand,0.1731057202755316,0.21152127986686364,2,0.18847194411206442,430
Nahargarh,Rajasthan,0.2469370586996146,0.10033528883669034,6,0.1882963507544449,431
Koraput(Semilguda),Odisha,0.1563325563325563,0.23564571988336072,3,0.18805782175287805,432
Kamakhyanagar,Odisha,0.12299873737373734,0.28456750695841665,12,0.18762624520760907,433
Sulur(Uzhavar Sandhai ),Tamil Nadu,0.13565313247025973,0.2652506281978583,40,0.18749213076129914,434
Rajapalayam(Uzhavar Sandhai ),Tamil Nadu,0.1419138602410661,0.2558453825609449,40,0.18748646916901762,435
Koovapadi VFPCK,Kerala,0.15831874234334187,0.23016224109018532,5,0.18705614184207925,436
Batote,Jammu and Kashmir,0.12678515928515927,0.27686347138687684,12,0.18681648412584628,437
Periyar Nagar(Uzhavar Sandhai ),Tamil Nadu,0.14503841545401647,0.24943557347669817,30,0.18679727866308915,438
Keonjhar,Odisha,0.1163203463203463,0.2923813552038023,10,0.18674474987372872,439
Kangayam(Uzhavar Sandhai ),Tamil Nadu,0.1335874318263908,0.26510094087311425,29,0.1861928354450802,440
Kangra(Baijnath),Himachal Pradesh,0.1191468880144755,0.28624043201835714,26,0.18598430561602816,441
Taleja,Gujarat,0.23669332230949233,0.10944889910964603,9,0.1857955530295538,442
Dudhansadhan,Punjab,0.10959979898648067,0.29985020007263474,11,0.1856999594209423,443
Parlakhemundi,Odisha,0.10950453055716207,0.2991599582518558,5,0.18536670163503957,444
Uklana,Haryana,0.1132716049382716,0.2934844346680303,9,0.1853567368301751,445
Sarankul,Odisha,0.11196428571428571,0.29515894497865686,4,0.18524214942003417,446
Sampath Nagar(Uzhavar Sandhai ),Tamil Nadu,0.13263090599625618,0.26412442912505246,51,0.1852283152477747,447
Jodhpur (Grain),Rajasthan,0.20300117306985657,0.1582959260929963,8,0.18511907427911245,448
Pullur Periya  VFPCK,Kerala,0.14643719806763283,0.24291226292654503,5,0.1850272240111977,449
Melaghar,Tripura,0.09937643002159127,0.31330720288509484,6,0.1849487391669927,450
Vankaner,Gujarat,0.22969561156065674,0.11738992703818396,6,0.18477333775166763,451
Kodungalloor,Kerala,0.10387698520461663,0.3058784328961417,20,0.18467756428122667,452
Bagasara,Gujarat,0.23755877927125382,0.10495021746970758,7,0.1845153545506353,453
Jeyankondam (Uzhavar Sandhai ),Tamil Nadu,0.12954206325723353,0.2665751023188096,21,0.18435527888186395,454
Devala,Maharashtra,0.21543066007117995,0.13742198016804202,9,0.18422718810992478,455
Chirgaon,Uttar Pradesh,0.07854123533471356,0.3423821931558517,3,0.18407761846316884,456
Koduvayoor,Kerala,0.1118919624700627,0.2921793868189879,36,0.18400693220963277,457
Sirkali(Uzhavar Sandhai ),Tamil Nadu,0.12731567374424516,0.2688849704716628,42,0.18394339243521224,458
Savarkundla,Gujarat,0.2289706965507789,0.11634192092271313,9,0.18391918629955256,459
Dhekiajuli,Assam,0.1108238928827164,0.2931327782083096,10,0.18374744701295365,460
Ramanathapuram(Uzhavar Sandhai ),Tamil Nadu,0.10694707221126719,0.2985986479767899,26,0.18360770251747627,461
Thalayolaparambu,Kerala,0.11227613908512094,0.28980769756423574,28,0.18328876247676687,462
Fatehabad,Uttar Pradesh,0.1080542224887822,0.29604321291209124,11,0.1832498186581058,463
Kariyapatti(Uzhavar Sandhai ),Tamil Nadu,0.1259259259259259,0.26919446367358285,3,0.18323334102498867,464
Hamirpur,Himachal Pradesh,0.12063256930215466,0.2764284693592564,25,0.18295092932499535,465
Kallachi,Kerala,0.09897288580920625,0.3088201115695073,17,0.18291177611332668,466
Cuddalore(Uzhavar Sandhai ),Tamil Nadu,0.13911178656141324,0.248360324717957,47,0.18281120182403074,467
Sooramangalam(Uzhavar Sandhai ),Tamil Nadu,0.14050900278625078,0.24618680065335488,58,0.18278012193309243,468
Sundarapuram(Uzhavar Sandhai ),Tamil Nadu,0.11401117929581234,0.28509514694005433,33,0.18244476635350915,469
Mayiladuthurai(Uzhavar Sandhai ),Tamil Nadu,0.12203214619181005,0.2729409608892568,35,0.18239567207078874,470
Haibargaon,Assam,0.10956140350877193,0.29105548837477035,4,0.1821590374551713,471
Hanmarkonda(Rythu Bazar),Telangana,0.12968778175662232,0.2597767655511883,15,0.1817233752744487,472
Paramathivelur(Uzhavar Sandhai ),Tamil Nadu,0.13279986312706898,0.25486487698418625,40,0.1816258686699159,473
Panposh,Odisha,0.13752173265571252,0.24766636029514863,11,0.18157958371148697,474
Kandiyaperi(Uzhavar Sandhai ),Tamil Nadu,0.1260235721334859,0.26403463446450987,12,0.18122799706589549,475
Hansi,Haryana,0.13183661145617667,0.25403397491662527,16,0.18071555684035612,476
Sardhana,Uttar Pradesh,0.07715797835178818,0.335972806122333,5,0.18068390946000612,477
Dhamnod,Madhya Pradesh,0.21155327681849395,0.13410764845633516,3,0.1805750254736304,478
Thirukalukundram(Uzhavar Sandhai ),Tamil Nadu,0.13219979608868496,0.25311036286153016,27,0.18056402279782302,479
Halvad,Gujarat,0.23110383166169246,0.10468670417189452,8,0.18053698066577328,480
Harur(Uzhavar Sandhai ),Tamil Nadu,0.12902876505346553,0.2572544587735847,38,0.1803190425415132,481
Hasthampatti(Uzhavar Sandhai ),Tamil Nadu,0.13091737475057907,0.2540445353515062,60,0.1801682389909499,482
Jameenrayapettai(Uzhavar Sandhai ),Tamil Nadu,0.1400760021522733,0.23969835097931178,59,0.1799249416830887,483
Kolaras,Madhya Pradesh,0.2030995106035889,0.14473683693526315,1,0.1797544411362586,484
Gobichettipalayam(Uzhavar Sandhai ),Tamil Nadu,0.122106904329896,0.2661079389151868,38,0.1797073181640123,485
Hindol,Odisha,0.11694655983346457,0.2729176807624096,12,0.17933500820504256,486
Mettupalayam(Uzhavar Sandhai ),Tamil Nadu,0.13401834487966985,0.2472444683764277,52,0.17930879427837298,487
Nuiland,Nagaland,0.08770604395604394,0.3162689304548326,5,0.17913119855555942,488
Tiruppur (North) (Uzhavar Sandhai ),Tamil Nadu,0.12673658663154458,0.25761943412515487,42,0.1790897256289887,489
Agra,Uttar Pradesh,0.0895522388059701,0.3133878332433688,1,0.17908647658092958,490
Velayuthampalayam(Uzhavar Sandhai ),Tamil Nadu,0.11246449519978931,0.27893951393078986,30,0.17905450269218953,491
Hamirpur(Nadaun),Himachal Pradesh,0.11438159273218677,0.27597102453133215,22,0.17901736545184493,492
Tuticorin(Uzhavar Sandhai ),Tamil Nadu,0.11682739029677804,0.2720179975019887,49,0.17890363317886232,493
Perundurai(Uzhavar Sandhai ),Tamil Nadu,0.11760507946906171,0.26974406144015783,32,0.17846067225750017,494
Serfanguri,Assam,0.10734324499030377,0.28512883911790915,8,0.17845748264134592,495
Koraput,Odisha,0.1433455433455433,0.2297676987672447,3,0.17791440551422388,496
Khatra,West Bengal,0.1693553011316169,0.19042166622799941,10,0.17778184717016993,497
Udhagamandalam(Uzhavar Sandhai ),Tamil Nadu,0.12108512556625763,0.26203623211056054,53,0.1774655681839788,498
Dungarpur,Rajasthan,0.06712745835224557,0.3423821931558517,3,0.17722935227368805,499
Kotadwara,Uttrakhand,0.10882157625729341,0.2794834074507717,8,0.17708630873468473,500
Anandnagar,Uttar Pradesh,0.13234720662162855,0.24385662474100572,10,0.1769509738693794,501
Ettumanoor,Kerala,0.09080041862181376,0.30608960885755343,23,0.17691609471610964,502
Babra,Gujarat,0.2207251482439667,0.110824736841979,4,0.17676498368317162,503
Jahajharpur,Bihar,0.05698005698005695,0.35599128406145175,2,0.17658454781261487,504
Dinanagar,Punjab,0.10994949494949494,0.27590106142341686,11,0.1763301215390637,505
Myladi(Uzhavar Sandhai ),Tamil Nadu,0.12111633577150815,0.2582642325305733,11,0.17597549447513422,506
Kanjirappally,Kerala,0.0981690175759276,0.29230929229779706,24,0.17582512746467538,507
Edapadi (Uzhavar Sandhai ),Tamil Nadu,0.11761193871487986,0.2627966278048279,36,0.17568581435085906,508
Kairana,Uttar Pradesh,0.06443124968876375,0.3424376859045943,12,0.175633824175096,509
Jalagandapuram(Uzhavar Sandhai ),Tamil Nadu,0.12288678071202225,0.25448344665423295,41,0.17552544708890655,510
Karsiyang(Matigara),West Bengal,0.11371381686694364,0.26805335059563834,9,0.17544963035842154,511
Sivagangai (Uzhavar Sandhai ),Tamil Nadu,0.11555317659146759,0.2644748412216689,41,0.17512184244354811,512
Nawan Shahar(Subzi Mandi),Punjab,0.09802536538114476,0.290262309661872,20,0.17492014309343565,513
Lalru,Punjab,0.11277777777777778,0.2676317511550225,15,0.1747193671286757,514
Mehatpur,Punjab,0.13818181818181818,0.22825938536468354,5,0.17421284505496432,515
Zaloosa-Chararishrief (F&V),Jammu and Kashmir,0.09511569093612575,0.29252520663624254,2,0.17407949721617247,516
Kayamkulam,Kerala,0.07759768789236714,0.3179284581238884,23,0.17372999598497565,517
Kannur,Kerala,0.08589041934244326,0.3048605573816192,8,0.17347847455811366,518
Warangal,Telangana,0.10953519575485861,0.26908271972499326,26,0.17335420534291246,519
Ammapet(Uzhavar Sandhai ),Tamil Nadu,0.1292695362947079,0.2391084208164983,57,0.17320509010342405,520
Karhi,Madhya Pradesh,0.210655737704918,0.1157715050588452,1,0.1727020446464889,521
Thodupuzha,Kerala,0.09776684601357531,0.2844522304024512,31,0.17244099976912566,522
Kovilpatti(Uzhavar Sandhai ),Tamil Nadu,0.11903559486362547,0.252538446541699,40,0.1724367355348549,523
Dinhata,West Bengal,0.06691932604655923,0.3305798960082407,5,0.17238355403123184,524
Kottayam,Kerala,0.11379927315152442,0.26015246082212745,20,0.17234054821976563,525
Elamkur  VFPCK,Kerala,0.11719915624839221,0.25402114696390965,1,0.1719279525345992,526
Orai,Uttar Pradesh,0.13084158020755837,0.2302064898554147,18,0.1705875440667009,527
Gummidipoondy,Tamil Nadu,0.2272727272727272,0.08496534601510954,1,0.17034977476968013,528
Bewar,Uttar Pradesh,0.12418550469392164,0.23942080674070518,6,0.17027962551263506,529
Ranipettai(Uzhavar Sandhai ),Tamil Nadu,0.11252528613553457,0.2564576990499868,56,0.17009825130131545,530
Jhansi,Uttar Pradesh,0.08035182137633548,0.30362668240701135,9,0.1696617657886058,531
Rajkot,Gujarat,0.18884944504023313,0.14030995532755952,17,0.16943364915516368,532
Mekhliganj,West Bengal,0.05820033867717206,0.3359718591429599,5,0.16930894686348721,533
Chelakkara,Kerala,0.0891535051185266,0.288846930196312,23,0.16903087514964077,534
Ashahipora (Anantnagh),Jammu and Kashmir,0.09449074451600509,0.280344002407275,12,0.16883204767251303,535
Dhrol,Gujarat,0.20626350753117664,0.11247176203837964,7,0.16874680933405783,536
Chhipabarod (Chhabra),Rajasthan,0.2121142993560772,0.10353918645279858,7,0.16868425419476576,537
Bhikangaon,Madhya Pradesh,0.2014733918483463,0.11843242804058259,2,0.16825700632524082,538
Mettur(Uzhavar Sandhai ),Tamil Nadu,0.11282582665561387,0.2512477749350491,47,0.16819460596738794,539
Moovattupuzha,Kerala,0.14444444444444443,0.20234587264092233,5,0.1676050157230356,540
Dewas,Madhya Pradesh,0.190074409591828,0.1337996123669927,5,0.1675644907018939,541
Vayalapadu,Andhra Pradesh,0.0689655172413793,0.31516401134465166,1,0.16744491488268826,542
Muskara,Uttar Pradesh,0.0506159110810273,0.3423821931558517,3,0.16732242391095709,543
Vellarada  VFPCK,Kerala,0.1092049527533398,0.25402114696390965,1,0.16713143043756773,544
Athirampuzha,Kerala,0.062276584405759845,0.3241294164868295,29,0.16701771723818773,545
Hasanpur,Uttar Pradesh,0.1017989590811732,0.26394123364726435,21,0.16665586890760967,546
Vamanapuram,Kerala,0.08266281926063271,0.29257652347846436,16,0.16662830094776537,547
Maur,Punjab,0.0729680099578218,0.30682559295062634,12,0.1665110431549436,548
Nautnava,Uttar Pradesh,0.0768377505516483,0.3005265955622015,14,0.16631328855586958,549
Nilagiri,Odisha,0.09087732919254654,0.27920218986104794,4,0.1662072734599471,550
Kondotty,Kerala,0.06429964465699746,0.31881608307689036,27,0.16610622002495462,551
Harike,Punjab,0.13492063492063489,0.21224208906365033,4,0.16584921657784107,552
"Gerabari, Korha Block",Bihar,0.0454545454545454,0.346086574840856,1,0.16570735720906965,553
Falakata,West Bengal,0.07171313576222602,0.30646019166596045,15,0.1656119581237198,554
Srivilliputhur(Uzhavar Sandhai ),Tamil Nadu,0.09816137566137566,0.26579537362323413,36,0.16521497484611905,555
Kochas (Balthari),Bihar,0.0434782608695652,0.346086574840856,1,0.16452158645808151,556
Morva Hafad,Gujarat,0.21106381148950804,0.0944521912330193,4,0.16441916338691254,557
Visavadar,Gujarat,0.17157452221299047,0.15342935475931366,12,0.16431645523151972,558
Sikarpur,Uttar Pradesh,0.07951197941707074,0.29076012699163756,20,0.16401123844689747,559
Manachanallur(Uzhavar Sandhai ),Tamil Nadu,0.08480309460039188,0.2826098397907286,37,0.16392579267652657,560
Bargarh(Barapalli),Odisha,0.060693479760416856,0.31875756409593664,5,0.16391911349462476,561
Madhugiri,Karnataka,0.2,0.10975453770651819,1,0.16390181508260726,562
Mannargudi I(Uzhavar Sandhai ),Tamil Nadu,0.08720203352974903,0.27832508932268485,43,0.16365125584692336,563
Aroor,Kerala,0.04885879346726583,0.3342666160973881,7,0.16302192251931474,564
Bishnupur(Bankura),West Bengal,0.13605974903811435,0.20148024635184528,7,0.16222794796360673,565
Shadabad,Uttar Pradesh,0.04206790847304243,0.3423821931558517,3,0.16219362234616616,566
Puthenvelikkara  VFPCK,Kerala,0.054054054054054,0.32380593235892624,1,0.1619548053760029,567
Thrissur,Kerala,0.07640956959714067,0.29012176466111467,32,0.16189444762273028,568
Jamui,Bihar,0.0319444444444444,0.35599128406145175,2,0.16156318029124733,569
Pehowa,Haryana,0.0317159664882194,0.35599128406145175,2,0.16142609351751233,570
Veraval,Gujarat,0.1806085302045346,0.13214501874305112,2,0.1612231256199412,571
Bodinayakanur(Uzhavar Sandhai ),Tamil Nadu,0.10229074831532553,0.24871909968279587,34,0.16086208886231368,572
Tajpur,Bihar,0.037037037037037,0.346086574840856,1,0.1606568521585646,573
Chotila,Gujarat,0.1887504987744399,0.11843242804058259,2,0.16062327048089697,574
Karanja,Maharashtra,0.18958846101486018,0.11689067164525362,8,0.16050934526701754,575
Kohima,Nagaland,0.03814255015277196,0.3440163447390681,5,0.1604920679872904,576
Badepalli,Telangana,0.2066289070694357,0.09106202148764324,3,0.16040215283671871,577
