market,state,avg_price_spread_ratio,avg_composite_risk,n_commodities,market_instability_index,market_rank,avg_modal_price,market_cluster,pca1,pca2
Hosur(Uzhavar Sandhai ),Tamil Nadu,0.1598022183355,0.2508256636305258,68,0.1962115964535103,374,7713.235294117647,2,0.5179143519608873,3.483489630092741
Paramakudi(Uzhavar Sandhai ),Tamil Nadu,0.1389232510784234,0.2820154410954995,40,0.1961601270852538,375,10817.5,2,0.4027137189269264,2.7769098557993184
Sehore,Madhya Pradesh,0.2154064552086609,0.1671819747925453,3,0.1961166630422146,376,3498.0,0,0.1879977190615211,-0.763806732697268
Neyyatinkara,Kerala,0.1402353148301154,0.2798124539957817,20,0.1960661704963819,377,6580.0,2,0.13179702014995767,0.8305035433597154
Avallapalli(Uzhavar Sandhai ),Tamil Nadu,0.1481117273464409,0.2679624820942531,40,0.1960520292455658,378,5907.5,2,0.2475560488576004,1.6826134227818839
Krishnagiri(Uzhavar Sandhai ),Tamil Nadu,0.1602064726551363,0.2488879237026267,49,0.1956790530741324,379,5418.367346938776,2,0.3212551101322364,2.0185580918392114
Namakkal(Uzhavar Sandhai ),Tamil Nadu,0.157669800652062,0.252687233785948,47,0.1956767739056164,380,5442.553191489362,2,0.3017338287271153,1.9251082979207361
Gopa,Odisha,0.136574074074074,0.2842830063395678,6,0.1956576469802715,381,3300.0,0,-0.08811709043926848,-0.5979342998982933
Nasrullaganj,Madhya Pradesh,0.2512329037335677,0.1115060883430437,5,0.1953421775773581,382,4417.2,0,0.35892039379886354,-0.4857917472164341
Dhule,Maharashtra,0.2446484672808458,0.1212606256719505,7,0.1952933306372877,383,5377.0,0,0.38300492752661985,-0.16760771192601231
Thalavadi(Uzhavar Sandhai ),Tamil Nadu,0.1563862077675132,0.2535554451528954,32,0.1952539027216661,384,3456.25,2,0.1340395958657227,0.7311091595913547
Rohroo,Himachal Pradesh,0.1185897435897435,0.3101665086692459,14,0.1952204496215445,385,4435.714285714285,0,-0.06636096858442615,0.06990351020050735
Attabira,Odisha,0.1590771837542831,0.2480823256073733,16,0.1946792404955192,386,3343.75,0,0.045721932130173656,-0.10109151628351282
Danapur,Bihar,0.087114337568058,0.3559912840614517,2,0.1946651161654155,387,4800.0,0,-0.2363964226248813,-0.42996490527426384
Chaandpur,Uttar Pradesh,0.0958192582906541,0.3423821931558517,3,0.1944444322367332,388,2100.0,0,-0.3038074078338918,-0.98401560569395
Natwar,Bihar,0.08,0.3658959932820475,1,0.194358397312819,389,2500.0,0,-0.35711701539051083,-0.9843340767103049
Kulgam,Jammu and Kashmir,0.1312791783380018,0.2878890673902145,2,0.1939231339588869,390,4153.333333333333,0,-0.1065008377764526,-0.6056673391224133
Singanallur(Uzhavar Sandhai ),Tamil Nadu,0.1487235526977003,0.2613322827833874,52,0.1937670447319752,391,6271.153846153846,2,0.31931183240123473,2.3677849032267124
Sikanderabad,Uttar Pradesh,0.1818181818181818,0.2114699490375507,1,0.1936788887059293,392,1100.0,0,-0.048643250379620605,-1.369705158582491
Karur(Uzhavar Sandhai ),Tamil Nadu,0.1469238131568448,0.2635066723444889,39,0.1935569568319024,393,5602.5641025641025,2,0.2125709940693712,1.5666336052391858
Aruppukottai(Uzhavar Sandhai ),Tamil Nadu,0.1500128404733667,0.2586173814343869,39,0.1934546568577748,394,5497.4358974358975,2,0.2190972143212681,1.5410981703274584
Thammampatti (Uzhavar Sandhai ),Tamil Nadu,0.1462803894567807,0.2641095076416982,42,0.1934120367307477,395,6023.809523809524,2,0.2425606002665995,1.8115080903221474
Jainagar,Bihar,0.0909090909090909,0.346086574840856,1,0.1929800844817969,396,4400.0,0,-0.2527683012460349,-0.5710309264500268
Pattambi,Kerala,0.1325691753008355,0.2833207546398814,32,0.1928698070364539,397,4561.764705882353,2,0.07793833669113027,0.9946250396380443
Shahkot,Punjab,0.1274018379281536,0.2902434777027397,5,0.1925384938379881,398,1800.0,0,-0.20077948070131957,-0.9724286750419577
Palayamkottai(Uzhavar Sandhai ),Tamil Nadu,0.1424194039724689,0.2676980082478474,49,0.1925308456826203,399,6138.775510204082,2,0.267988187415757,2.1926149411437006
Aarah,Bihar,0.0769230769230769,0.3658959932820475,1,0.1925122434666651,400,2600.0,0,-0.3742664634049562,-0.959143562238401
Kathua,Jammu and Kashmir,0.1359694530228175,0.2768560164819956,32,0.1923240784064888,401,5412.121212121212,2,0.11970045550472536,1.1806721104222526
Darjeeling,West Bengal,0.0979500891265596,0.3336735698500002,6,0.1922394814159359,402,4550.0,0,-0.19742441512210812,-0.2910029838259204
Aranthangi(Uzhavar Sandhai ),Tamil Nadu,0.1429653679653679,0.2634911713483643,26,0.1911756893185665,403,4634.615384615385,2,0.07497496317984682,0.7016703239835477
Manawar(F&V),Madhya Pradesh,0.1127526331054814,0.3085841149543562,9,0.1910852258450314,404,2150.0,0,-0.22517217818339588,-0.6820580683721298
Tiruchengode,Tamil Nadu,0.1611111111111111,0.2358146522032034,49,0.190992527547948,405,5040.816326530612,2,0.28489546952929634,1.9361865035754193
Santoshgarh,Himachal Pradesh,0.1055608816488574,0.3185350726670587,22,0.190750558056138,406,4990.909090909091,2,-0.07065893471328438,0.6071393382834628
Madhuranthagam(Uzhavar Sandhai ),Tamil Nadu,0.1472995522995522,0.255759226630297,30,0.1906834220318501,407,4083.3333333333335,2,0.08948140612044468,0.7779322139776281
Meham,Haryana,0.1388015493278651,0.2679288873354661,11,0.1904524845309055,408,2318.181818181818,0,-0.11728708326404148,-0.5631889836176849
Barahat,Bihar,0.0862068965517241,0.346086574840856,1,0.1901587678673768,409,5800.0,0,-0.23133188694237164,-0.25629535469735754
Viralimalai(Uzhavar Sandhai ),Tamil Nadu,0.1385594797359502,0.2674561237301904,26,0.1901181373336463,410,5346.153846153846,2,0.08065319015209849,0.8629737368759655
Chengam(Uzhavar Sandhai ),Tamil Nadu,0.1688195912614517,0.2220059898110554,43,0.1900941506812932,411,5076.7441860465115,2,0.2751467917183215,1.6367216599002201
Pallavaram(Uzhavar Sandhai ),Tamil Nadu,0.1501309523809523,0.2499678603448136,50,0.1900657155664968,412,5880.0,2,0.27820787616896997,2.1809326109017055
Chintalapudi,Andhra Pradesh,0.1162790697674418,0.3006750928630092,1,0.1900374790056687,413,4300.0,0,-0.18130342904575303,-0.6107998279885862
Elampillai(Uzhavar Sandhai ),Tamil Nadu,0.1399495240479895,0.2648915203289627,46,0.1899263225603787,414,6352.173913043478,2,0.23628865406724592,2.091747703488148
Sathiyamagalam(Uzhavar Sandhai ),Tamil Nadu,0.1490264661375568,0.2512548061074008,41,0.1899178021254944,415,4134.1463414634145,2,0.15579291483567598,1.3420157938805546
Pamohi(Garchuk),Assam,0.118557168784029,0.2969277799653294,4,0.1899054132565491,416,4150.15,0,-0.1625710193998277,-0.4945913779258345
Chengannur,Kerala,0.0978106381290543,0.3280147802259691,27,0.1898922949678202,417,6335.714285714285,2,-0.02341593663463577,1.1628314452610067
Mannar,Kerala,0.0549728049728049,0.3922618077093752,3,0.189888406067433,418,4800.0,0,-0.37181733661737093,-0.3538055613888671
Gadaura,Uttar Pradesh,0.1021580990762576,0.321249674813904,12,0.1897947293713161,419,2408.3333333333335,0,-0.24329466823284632,-0.4654118511849455
Kurichi(Uzhavar Sandhai ),Tamil Nadu,0.1190232702914116,0.295924721767181,25,0.1897838508817194,420,5448.0,2,0.006934863880793405,0.8498223052402112
Vadavalli(Uzhavar Sandhai ),Tamil Nadu,0.1442802495163582,0.2578844861947937,51,0.1897219441877324,421,6123.529411764706,2,0.2703172430900611,2.289700458611176
Gudalur(Uzhavar Sandhai ),Tamil Nadu,0.1320838786882929,0.276131410711952,37,0.1897028914977565,422,5535.135135135135,2,0.12467232505472453,1.4636038685125108
Chhachrauli,Haryana,0.1175614690320572,0.2976112728723924,12,0.1895813905681913,423,3383.3333333333335,0,-0.15188412082244937,-0.2608016632438412
AJattihalli(Uzhavar Sandhai ),Tamil Nadu,0.1370408297802428,0.2676545872301344,40,0.1892863327601994,424,5407.5,2,0.1523437452301809,1.5828614530374032
Vadakkenchery,Kerala,0.1016396048841773,0.3204514292982741,19,0.189164334649816,425,7130.952380952381,2,-0.028496661524930435,0.9336660522118582
Sathur(Uzhavar Sandhai ),Tamil Nadu,0.1343942885071917,0.2710472967016845,31,0.1890554917849888,426,4951.612903225807,2,0.07322494128808939,1.0308393211012754
Nadiyad(Piplag),Gujarat,0.1416090549248924,0.2597970489335883,16,0.1888842525283707,427,3406.25,0,-0.04575651626809201,-0.07190562208270074
Nagapattinam(Uzhavar Sandhai ),Tamil Nadu,0.1450280585523103,0.2546390722417471,45,0.188872464028085,428,6017.777777777777,2,0.23042460696359093,1.9640005068416835
Pune(Pimpri),Maharashtra,0.1355555555555555,0.2686574561994569,10,0.1887963158131161,429,2107.4,0,-0.15155724049276822,-0.657131540191962
Bazpur,Uttrakhand,0.1731057202755316,0.2115212798668636,2,0.1884719441120644,430,6369.5,0,0.09905690462016756,-0.1436087668647662
Nahargarh,Rajasthan,0.2469370586996146,0.1003352888366903,6,0.1882963507544449,431,3850.8333333333335,0,0.2896573331009666,-0.5548112064886133
Koraput(Semilguda),Odisha,0.1563325563325563,0.2356457198833607,3,0.188057821752878,432,2766.6666666666665,0,-0.09536990996721939,-0.8786416237625679
Kamakhyanagar,Odisha,0.1229987373737373,0.2845675069584166,12,0.187626245207609,433,5541.666666666667,0,-0.0604146275301548,0.21401766351116377
Sulur(Uzhavar Sandhai ),Tamil Nadu,0.1356531324702597,0.2652506281978583,40,0.1874921307612991,434,5615.0,2,0.1456458278715939,1.6305873167598488
Rajapalayam(Uzhavar Sandhai ),Tamil Nadu,0.1419138602410661,0.2558453825609449,40,0.1874864691690176,435,5570.0,2,0.1663772905709578,1.6159762605290295
Koovapadi VFPCK,Kerala,0.1583187423433418,0.2301622410901853,5,0.1870561418420792,436,2962.5,0,-0.07481535810357236,-0.7356388234062898
Batote,Jammu and Kashmir,0.1267851592851592,0.2768634713868768,12,0.1868164841258462,437,4183.333333333333,0,-0.10306067748688247,-0.08931878968420562
Periyar Nagar(Uzhavar Sandhai ),Tamil Nadu,0.1450384154540164,0.2494355734766981,30,0.1867972786630891,438,3953.3333333333335,2,0.055512182075439405,0.7524118276538702
Keonjhar,Odisha,0.1163203463203463,0.2923813552038023,10,0.1867447498737287,439,4500.0,0,-0.14025021935637266,-0.11207442816878471
Kangayam(Uzhavar Sandhai ),Tamil Nadu,0.1335874318263908,0.2651009408731142,29,0.1861928354450802,440,4479.310344827586,2,0.025576967727541835,0.8273122634496497
Kangra(Baijnath),Himachal Pradesh,0.1191468880144755,0.2862404320183571,26,0.1859843056160281,441,6203.846153846154,2,0.021497208954035254,1.0690488018850266
Taleja,Gujarat,0.2366933223094923,0.109448899109646,9,0.1857955530295538,442,5433.0,0,0.31686322249903237,-0.0447110261672773
Dudhansadhan,Punjab,0.1095997989864806,0.2998502000726347,11,0.1856999594209423,443,4000.0,0,-0.18343562048419593,-0.16705846453997736
Parlakhemundi,Odisha,0.109504530557162,0.2991599582518558,5,0.1853667016350395,444,2100.0,0,-0.292124901146986,-0.8897548850061721
Uklana,Haryana,0.1132716049382716,0.2934844346680303,9,0.1853567368301751,445,2633.3333333333335,0,-0.23562876742447741,-0.5730373723340467
Sarankul,Odisha,0.1119642857142857,0.2951589449786568,4,0.1852421494200341,446,2625.0,0,-0.26956799546343385,-0.825591445256622
Sampath Nagar(Uzhavar Sandhai ),Tamil Nadu,0.1326309059962561,0.2641244291250524,51,0.1852283152477747,447,6919.607843137255,2,0.2347501950319582,2.476514960113581
Jodhpur (Grain),Rajasthan,0.2030011730698565,0.1582959260929963,8,0.1851190742791124,448,10451.25,0,0.3782902679751002,1.041723738061696
Pullur Periya  VFPCK,Kerala,0.1464371980676328,0.242912262926545,5,0.1850272240111977,449,3600.0,0,-0.10402906930447058,-0.5847875828884888
Melaghar,Tripura,0.0993764300215912,0.3133072028850948,6,0.1849487391669927,450,12914.285714285714,0,0.08804807283016787,1.5635472443795337
Vankaner,Gujarat,0.2296956115606567,0.1173899270381839,6,0.1847733377516676,451,9517.5,0,0.42529126100290937,0.7145472948627184
Kodungalloor,Kerala,0.1038769852046166,0.3058784328961417,20,0.1846775642812266,452,4385.0,2,-0.14381219471922718,0.37598845434318506
Bagasara,Gujarat,0.2375587792712538,0.1049502174697075,7,0.1845153545506353,453,5099.142857142857,0,0.28901299886481757,-0.21946437773891125
Jeyankondam (Uzhavar Sandhai ),Tamil Nadu,0.1295420632572335,0.2665751023188096,21,0.1843552788818639,454,5033.333333333333,2,-0.02295654784988171,0.5510191641504049
Devala,Maharashtra,0.2154306600711799,0.137421980168042,9,0.1842271881099247,455,4234.444444444444,0,0.18629827486382064,-0.293756984297425
Chirgaon,Uttar Pradesh,0.0785412353347135,0.3423821931558517,3,0.1840776184631688,456,3230.0,0,-0.3783913510421313,-0.7166520358929745
Koduvayoor,Kerala,0.1118919624700627,0.2921793868189879,36,0.1840069322096327,457,5410.25641025641,2,0.011125138500575607,1.4029226643416175
Sirkali(Uzhavar Sandhai ),Tamil Nadu,0.1273156737442451,0.2688849704716628,42,0.1839433924352122,458,5488.0952380952385,2,0.10311353815188795,1.7108136270799519
Savarkundla,Gujarat,0.2289706965507789,0.1163419209227131,9,0.1839191862995525,459,6859.272727272727,0,0.3335356233950881,0.277697339431026
Dhekiajuli,Assam,0.1108238928827164,0.2931327782083096,10,0.1837474470129536,460,3433.4199999999996,0,-0.21683926383895252,-0.343002913091018
Ramanathapuram(Uzhavar Sandhai ),Tamil Nadu,0.1069470722112671,0.2985986479767899,26,0.1836077025174762,461,9557.692307692309,2,0.0930414437068005,1.8219257327714182
Thalayolaparambu,Kerala,0.1122761390851209,0.2898076975642357,28,0.1832887624767668,462,4675.757575757576,2,-0.06471114551897479,0.8374864763123477
Fatehabad,Uttar Pradesh,0.1080542224887822,0.2960432129120912,11,0.1832498186581058,463,1545.4545454545455,0,-0.29592022867818446,-0.708565772482318
Kariyapatti(Uzhavar Sandhai ),Tamil Nadu,0.1259259259259259,0.2691944636735828,3,0.1832333410249886,464,5166.666666666667,0,-0.1387957891530307,-0.32251643744319236
Hamirpur,Himachal Pradesh,0.1206325693021546,0.2764284693592564,25,0.1829509293249953,465,7132.0,2,0.04032589358315416,1.224424341785591
Kallachi,Kerala,0.0989728858092062,0.3088201115695073,17,0.1829117761133266,466,4778.9473684210525,0,-0.17284794003613813,0.3165733983393403
Cuddalore(Uzhavar Sandhai ),Tamil Nadu,0.1391117865614132,0.248360324717957,47,0.1828112018240307,467,4955.31914893617,2,0.1473444468938867,1.8362445246512364
Sooramangalam(Uzhavar Sandhai ),Tamil Nadu,0.1405090027862507,0.2461868006533548,58,0.1827801219330924,468,6060.3448275862065,2,0.2566922050998334,2.6337700497048937
Sundarapuram(Uzhavar Sandhai ),Tamil Nadu,0.1140111792958123,0.2850951469400543,33,0.1824447663535091,469,5387.878787878788,2,-0.007501448442693526,1.2459994773245526
Mayiladuthurai(Uzhavar Sandhai ),Tamil Nadu,0.12203214619181,0.2729409608892568,35,0.1823956720707887,470,4300.0,2,-0.009198231557725374,1.099801679499933
Haibargaon,Assam,0.1095614035087719,0.2910554883747703,4,0.1821590374551713,471,3275.125,0,-0.26992863989552796,-0.6785454952942807
Hanmarkonda(Rythu Bazar),Telangana,0.1296877817566223,0.2597767655511883,15,0.1817233752744487,472,4706.666666666667,0,-0.0830290649207234,0.17756706066911704
Paramathivelur(Uzhavar Sandhai ),Tamil Nadu,0.1327998631270689,0.2548648769841862,40,0.1816258686699159,473,4687.5,2,0.06844352336323092,1.4296800570981303
Panposh,Odisha,0.1375217326557125,0.2476663602951486,11,0.1815795837114869,474,4136.363636363636,0,-0.10010691596357033,-0.15588526572053008
Kandiyaperi(Uzhavar Sandhai ),Tamil Nadu,0.1260235721334859,0.2640346344645098,12,0.1812279970658954,475,4233.333333333333,0,-0.13391722910601217,-0.07538474542398786
Hansi,Haryana,0.1318366114561766,0.2540339749166252,16,0.1807155568403561,476,3425.0,0,-0.12402874634122465,-0.05714667241766623
Sardhana,Uttar Pradesh,0.0771579783517881,0.335972806122333,5,0.1806839094600061,477,2010.0,0,-0.43687760936254494,-0.8837612655717885
Dhamnod,Madhya Pradesh,0.2115532768184939,0.1341076484563351,3,0.1805750254736304,478,5451.2,0,0.16525832718140215,-0.3219501350454761
Thirukalukundram(Uzhavar Sandhai ),Tamil Nadu,0.1321997960886849,0.2531103628615301,27,0.180564022797823,479,4148.148148148148,2,-0.03362968323691351,0.6566131797708975
Halvad,Gujarat,0.2311038316616924,0.1046867041718945,8,0.1805369806657732,480,7600.0,0,0.34565458168891244,0.39122225634411756
Harur(Uzhavar Sandhai ),Tamil Nadu,0.1290287650534655,0.2572544587735847,38,0.1803190425415132,481,5231.578947368421,2,0.05734001190287759,1.4528336789189318
Hasthampatti(Uzhavar Sandhai ),Tamil Nadu,0.130917374750579,0.2540445353515062,60,0.1801682389909499,482,6681.666666666667,2,0.24327459354028808,2.8802681056640713
Jameenrayapettai(Uzhavar Sandhai ),Tamil Nadu,0.1400760021522733,0.2396983509793117,59,0.1799249416830887,483,5813.559322033899,2,0.23602846898810168,2.6309478483447366
Kolaras,Madhya Pradesh,0.2030995106035889,0.1447368369352631,1,0.1797544411362586,484,6130.0,0,0.14509992561163668,-0.2656814565696913
Gobichettipalayam(Uzhavar Sandhai ),Tamil Nadu,0.122106904329896,0.2661079389151868,38,0.1797073181640123,485,6586.8421052631575,2,0.08097115653236255,1.7584005940553578
Hindol,Odisha,0.1169465598334645,0.2729176807624096,12,0.1793350082050425,486,4433.333333333333,0,-0.16904325535226378,-0.023573034986530787
Mettupalayam(Uzhavar Sandhai ),Tamil Nadu,0.1340183448796698,0.2472444683764277,52,0.1793087942783729,487,5740.384615384615,2,0.16853506747129784,2.267073039575796
Nuiland,Nagaland,0.0877060439560439,0.3162689304548326,5,0.1791311985555594,488,3160.0,0,-0.3634137820725466,-0.6362369859569474
Tiruppur (North) (Uzhavar Sandhai ),Tamil Nadu,0.1267365866315445,0.2576194341251548,42,0.1790897256289887,489,5357.142857142857,2,0.06994845226329681,1.6842312017655043
Agra,Uttar Pradesh,0.0895522388059701,0.3133878332433688,1,0.1790864765809295,490,6700.0,0,-0.2444391969858155,-0.05489036162189093
Velayuthampalayam(Uzhavar Sandhai ),Tamil Nadu,0.1124644951997893,0.2789395139307898,30,0.1790545026921895,491,5466.666666666667,2,-0.04525082447207062,1.114954638729684
Hamirpur(Nadaun),Himachal Pradesh,0.1143815927321867,0.2759710245313321,22,0.1790173654518449,492,6963.636363636364,2,-0.026676876990826253,1.042351863219506
Tuticorin(Uzhavar Sandhai ),Tamil Nadu,0.116827390296778,0.2720179975019887,49,0.1789036331788623,493,6653.061224489796,2,0.12250802781191764,2.331111802626876
Perundurai(Uzhavar Sandhai ),Tamil Nadu,0.1176050794690617,0.2697440614401578,32,0.1784606722575001,494,4506.25,2,-0.055348537108000494,0.9993498330390215
Serfanguri,Assam,0.1073432449903037,0.2851288391179091,8,0.1784574826413459,495,3216.75,0,-0.2773667458675064,-0.48692880549866946
Koraput,Odisha,0.1433455433455433,0.2297676987672447,3,0.1779144055142238,496,5000.0,0,-0.11119593674090789,-0.3701756388781181
Khatra,West Bengal,0.1693553011316169,0.1904216662279994,10,0.1777818471701699,497,3270.0,0,-0.04496662738968154,-0.42018783836056356
Udhagamandalam(Uzhavar Sandhai ),Tamil Nadu,0.1210851255662576,0.2620362321105605,53,0.1774655681839788,498,6367.924528301887,2,0.14182456332704751,2.4667675664196387
Dungarpur,Rajasthan,0.0671274583522455,0.3423821931558517,3,0.177229352273688,499,2792.3333333333335,0,-0.472897340639932,-0.8023093619243883
Kotadwara,Uttrakhand,0.1088215762572934,0.2794834074507717,8,0.1770863087346847,500,2621.4285714285716,0,-0.30216923968369724,-0.6193214549752799
Anandnagar,Uttar Pradesh,0.1323472066216285,0.2438566247410057,10,0.1769509738693794,501,3465.0,0,-0.17487065302978222,-0.3491911159712022
Ettumanoor,Kerala,0.0908004186218137,0.3060896088575534,23,0.1769160947161096,502,4569.565217391304,2,-0.2084395439768014,0.5807942571813951
Babra,Gujarat,0.2207251482439667,0.110824736841979,4,0.1767649836831716,503,12400.0,0,0.4488364212339262,1.2622504286881995
Jahajharpur,Bihar,0.0569800569800569,0.3559912840614517,2,0.1765845478126148,504,4000.0,0,-0.472326812426158,-0.5773715286484158
Dinanagar,Punjab,0.1099494949494949,0.2759010614234168,11,0.1763301215390637,505,3681.818181818182,0,-0.24468756152667373,-0.23394577886218346
Myladi(Uzhavar Sandhai ),Tamil Nadu,0.1211163357715081,0.2582642325305733,11,0.1759754944751342,506,6163.636363636364,0,-0.11168566076445191,0.3076134290602418
Kanjirappally,Kerala,0.0981690175759276,0.292309292297797,24,0.1758251274646753,507,6100.0,2,-0.1237157184883218,0.9650966181025944
Edapadi (Uzhavar Sandhai ),Tamil Nadu,0.1176119387148798,0.2627966278048279,36,0.175685814350859,508,4669.444444444444,2,-0.04135275352167056,1.2380105057063953
Kairana,Uttar Pradesh,0.0644312496887637,0.3424376859045943,12,0.175633824175096,509,2233.3333333333335,0,-0.4615484293380743,-0.47036097316974335
Jalagandapuram(Uzhavar Sandhai ),Tamil Nadu,0.1228867807120222,0.2544834466542329,41,0.1755254470889065,510,5392.682926829269,2,0.032666081720433685,1.646078233672708
Karsiyang(Matigara),West Bengal,0.1137138168669436,0.2680533505956383,9,0.1754496303584215,511,4640.0,0,-0.2106224129199962,-0.12483930920512279
Sivagangai (Uzhavar Sandhai ),Tamil Nadu,0.1155531765914675,0.2644748412216689,41,0.1751218424435481,512,5924.390243902439,2,0.02447586878383357,1.7694549084072444
Nawan Shahar(Subzi Mandi),Punjab,0.0980253653811447,0.290262309661872,20,0.1749201430934356,513,4590.909090909091,2,-0.2093934008206355,0.42994396441953003
Lalru,Punjab,0.1127777777777777,0.2676317511550225,15,0.1747193671286757,514,2820.0,0,-0.25346215650414056,-0.22488815014722943
Mehatpur,Punjab,0.1381818181818181,0.2282593853646835,5,0.1742128450549643,515,2040.0,0,-0.2513824990978302,-0.9197475609530614
Zaloosa-Chararishrief (F&V),Jammu and Kashmir,0.0951156909361257,0.2925252066362425,2,0.1740794972161724,516,3683.712727272727,0,-0.3609343185378677,-0.6746995710190806
Kayamkulam,Kerala,0.0775976878923671,0.3179284581238884,23,0.1737299959849756,517,3636.0,2,-0.30863339168283926,0.3851239463458245
Kannur,Kerala,0.0858904193424432,0.3048605573816192,8,0.1734784745581136,518,13650.0,0,0.017412531578985743,1.8419090641741367
Warangal,Telangana,0.1095351957548586,0.2690827197249932,26,0.1733542053429124,519,5313.0,2,-0.11492109239898227,0.8840524919868552
Ammapet(Uzhavar Sandhai ),Tamil Nadu,0.1292695362947079,0.2391084208164983,57,0.173205090103424,520,5412.2807017543855,2,0.13445906550372144,2.4521565082072216
Karhi,Madhya Pradesh,0.210655737704918,0.1157715050588452,1,0.1727020446464889,521,6100.0,0,0.13318787331476986,-0.27503862040566024
Thodupuzha,Kerala,0.0977668460135753,0.2844522304024512,31,0.1724409997691256,522,16431.70731707317,2,0.29097877832280306,3.607582366339219
Kovilpatti(Uzhavar Sandhai ),Tamil Nadu,0.1190355948636254,0.252538446541699,40,0.1724367355348549,523,5567.5,2,0.003255030214146672,1.6385796810597273
Dinhata,West Bengal,0.0669193260465592,0.3305798960082407,5,0.1723835540312318,524,4866.0,0,-0.4091434668396695,-0.24017638623052187
Kottayam,Kerala,0.1137992731515244,0.2601524608221274,20,0.1723405482197656,525,4958.333333333333,2,-0.15257880579649266,0.5006779234466986
Elamkur  VFPCK,Kerala,0.1171991562483922,0.2540211469639096,1,0.1719279525345992,526,2033.3333333333333,0,-0.36190893997153994,-1.106094706127118
Orai,Uttar Pradesh,0.1308415802075583,0.2302064898554147,18,0.1705875440667009,527,3811.3888888888887,0,-0.15594351410827056,0.13402166607603327
Gummidipoondy,Tamil Nadu,0.2272727272727272,0.0849653460151095,1,0.1703497747696801,528,2200.0,0,0.03122828305051907,-1.1502205549698377
Bewar,Uttar Pradesh,0.1241855046939216,0.2394208067407051,6,0.170279625512635,529,5270.833333333333,0,-0.19369135407229945,-0.14179948899357733
Ranipettai(Uzhavar Sandhai ),Tamil Nadu,0.1125252861355345,0.2564576990499868,56,0.1700982513013154,530,6932.142857142857,2,0.1100373924110146,2.752149374717309
Jhansi,Uttar Pradesh,0.0803518213763354,0.3036266824070113,9,0.1696617657886058,531,2792.222222222222,0,-0.4321101214115825,-0.5069707229349779
Rajkot,Gujarat,0.1888494450402331,0.1403099553275595,17,0.1694336491551636,532,8327.619047619048,2,0.21301551766399437,1.0414060799279352
Mekhliganj,West Bengal,0.058200338677172,0.3359718591429599,5,0.1693089468634872,533,4615.0,0,-0.46656278813944946,-0.28803780607617985
Chelakkara,Kerala,0.0891535051185266,0.288846930196312,23,0.1690308751496407,534,3786.9565217391305,2,-0.2866246371732379,0.41191273132894224
Ashahipora (Anantnagh),Jammu and Kashmir,0.094490744516005,0.280344002407275,12,0.168832047672513,535,4523.076923076923,0,-0.3026908392819187,0.017281391194000163
Dhrol,Gujarat,0.2062635075311766,0.1124717620383796,7,0.1687468093340578,536,8131.428571428572,0,0.20773837727052227,0.48185897102393754
Chhipabarod (Chhabra),Rajasthan,0.2121142993560772,0.1035391864527985,7,0.1686842541947657,537,4931.0,0,0.10614916593508404,-0.2313241445514128
Bhikangaon,Madhya Pradesh,0.2014733918483463,0.1184324280405825,2,0.1682570063252408,538,4073.5,0,0.004575100695323493,-0.6649060572315869
Mettur(Uzhavar Sandhai ),Tamil Nadu,0.1128258266556138,0.2512477749350491,47,0.1681946059673879,539,4614.893617021276,2,-0.03859584834648449,1.7863515498952744
Moovattupuzha,Kerala,0.1444444444444444,0.2023458726409223,5,0.1676050157230356,540,3880.0,0,-0.1941132451777456,-0.5141386829896761
Dewas,Madhya Pradesh,0.190074409591828,0.1337996123669927,5,0.1675644907018939,541,4815.2,0,0.005242950525677002,-0.3408468683013887
Vayalapadu,Andhra Pradesh,0.0689655172413793,0.3151640113446516,1,0.1674449148826882,542,5800.0,0,-0.4153039294182332,-0.23417509713010304
Muskara,Uttar Pradesh,0.0506159110810273,0.3423821931558517,3,0.167322423910957,543,3250.0,0,-0.5679419737544736,-0.6846193304679776
Vellarada  VFPCK,Kerala,0.1092049527533398,0.2540211469639096,1,0.1671314304375677,544,4533.333333333333,0,-0.3208860480481772,-0.5444648232271793
Athirampuzha,Kerala,0.0622765844057598,0.3241294164868295,29,0.1670177172381877,545,5554.8387096774195,2,-0.29244338278420445,1.1263263963571548
Hasanpur,Uttar Pradesh,0.1017989590811732,0.2639412336472643,21,0.1666558689076096,546,1723.3333333333333,0,-0.34413884657709953,-0.15426140142471623
Vamanapuram,Kerala,0.0826628192606327,0.2925765234784643,16,0.1666283009477653,547,4975.0,0,-0.31709226265200813,0.32844140457367155
Maur,Punjab,0.0729680099578218,0.3068255929506263,12,0.1665110431549436,548,4858.333333333333,0,-0.37963993431574655,0.10846327185187501
Nautnava,Uttar Pradesh,0.0768377505516483,0.3005265955622015,14,0.1663132885558695,549,4041.0714285714284,0,-0.38670374714519595,0.025346512856643244
Nilagiri,Odisha,0.0908773291925465,0.2792021898610479,4,0.1662072734599471,550,2762.5,0,-0.442325526518173,-0.7716725891811504
Kondotty,Kerala,0.0642996446569974,0.3188160830768903,27,0.1661062200249546,551,5414.814814814815,2,-0.3067507607893057,0.9934949437199964
Harike,Punjab,0.1349206349206348,0.2122420890636503,4,0.165849216577841,552,750.0,0,-0.362980418055768,-1.249962500172307
